"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys31","sys32","sys33","sys34","sys35","sys36","sys37","sys38","sys39","sys40","sys41","sys42","sys43","sys44","sys46","sys48","sys49","sys50","sys51","sys52","sys53","sys54","sys55","sys56","sys57","sys58","sys59","sys62"
0.06976952,0.06726322,0.07109108,0.12114879,0.12700216,0.12730246,0.0974146,0.09497272,0.08333044,0.09224549,0.11294058,0.11382173,0.12033633,0.08745456,0.10145184,0.09496553,0.08229004,0.09368167,0.04640364,0.05882594,0.0773375,0.09691191,0.08866866,0.07558534,0.09300545,0.12609373,0.13185537,0.14367142,0.10828733,0.09968685,0.09169025,0.0895399,0.09666041,0.09032228,0.07535294,0.05296071,0.04878334,0.0970583,0.09706866,0.09504584,0.09430915,0.08100597,0.0813572,0.12682353,0.09172036,0.0829053,0.07422061,0.07277261,0.08269433,0.08438054,0.09066166,0.09970602,0.09651851,0.08957789,0.09805805,0.09670101,0.07961445,0.04119991
0.06936912,0.06584084,0.06875627,0.11383134,0.11045236,0.11271988,0.09040476,0.09965885,0.08550902,0.0951489,0.10753304,0.10337312,0.12142058,0.08572428,0.10248023,0.09468708,0.07939524,0.09652869,0.04609689,0.05729229,0.07723402,0.09544228,0.08522313,0.07343655,0.09683584,0.12859195,0.13663855,0.14508553,0.10784824,0.099962,0.09445782,0.08554519,0.09062037,0.09112487,0.07113488,0.05058995,0.04742822,0.09199103,0.09477441,0.0896944,0.09927928,0.08093525,0.07842433,0.11959358,0.09421396,0.07770145,0.06956092,0.07187071,0.08191856,0.08544415,0.08959735,0.09693037,0.09667466,0.09065301,0.09543503,0.0916072,0.07838783,0.03523234
0.07278623,0.06894799,0.06785489,0.11052248,0.12116491,0.11871387,0.09685925,0.09650201,0.08222141,0.088092,0.1072631,0.10419604,0.12586105,0.0842553,0.09974374,0.09375275,0.08200777,0.09015015,0.05141185,0.06351911,0.07963354,0.09600701,0.08887892,0.0728132,0.09553858,0.12380781,0.12936553,0.14013789,0.10262198,0.0940446,0.09429329,0.08167126,0.09141125,0.08700665,0.07053813,0.05323848,0.05166606,0.09034198,0.09606285,0.09076275,0.09675051,0.08205164,0.08177041,0.12264736,0.09157473,0.07690281,0.07166678,0.07262078,0.08195971,0.08346177,0.08749786,0.09369269,0.09477853,0.09103499,0.09437742,0.09100937,0.07524564,0.03929385
0.06863222,0.06698635,0.06573605,0.11464965,0.12357361,0.12215326,0.09269869,0.09082887,0.08252857,0.08856456,0.10194746,0.1036068,0.11927924,0.08286202,0.09653292,0.08976696,0.0744088,0.08846847,0.04474074,0.05795299,0.07799123,0.09404483,0.08383134,0.07314338,0.0837998,0.12261733,0.1295385,0.13980019,0.10759639,0.09805036,0.09289289,0.081961,0.09109885,0.08980881,0.07000036,0.05078242,0.04875399,0.09123039,0.09246302,0.08910686,0.09095732,0.0746647,0.07619691,0.11982382,0.08876996,0.0785616,0.06883034,0.06891291,0.07541517,0.08020099,0.08402041,0.09845925,0.09391548,0.09216621,0.09193168,0.09052152,0.0793353,0.03605597
0.06849249,0.06526502,0.06490374,0.12010441,0.12287984,0.12492411,0.0912104,0.1018858,0.08575454,0.09248487,0.10278054,0.10365421,0.12320095,0.08530209,0.10076852,0.09170867,0.0811549,0.09355715,0.04724499,0.05977578,0.0818882,0.09181918,0.09086511,0.07446551,0.09384015,0.12144545,0.12855956,0.13912664,0.10805409,0.09591015,0.09047847,0.09356456,0.09844524,0.09507407,0.07705136,0.05593493,0.05259899,0.09766445,0.09743342,0.09604916,0.09849526,0.08139298,0.08011386,0.11608232,0.09543519,0.08279379,0.076012,0.07408112,0.07761618,0.08758277,0.09201602,0.09787779,0.09739255,0.08815339,0.105614,0.09707672,0.08145646,0.04318795
0.06372347,0.06035459,0.06441542,0.11914914,0.11663038,0.12050947,0.09339095,0.09460652,0.08302021,0.08641457,0.1036852,0.10413898,0.11866651,0.08316873,0.09675346,0.0924649,0.07975876,0.09005196,0.04332156,0.0537925,0.07256968,0.09142486,0.08101766,0.06683083,0.08874674,0.11887118,0.13067483,0.13680817,0.10820625,0.10007879,0.09014615,0.08397341,0.08929841,0.08884804,0.06752156,0.04848224,0.04302253,0.09213773,0.09427183,0.08919443,0.09337657,0.07588144,0.07629028,0.12184159,0.09298398,0.07560279,0.06571122,0.06785822,0.0752416,0.08335259,0.08614133,0.09859699,0.09894739,0.08675747,0.09640351,0.0884068,0.0763123,0.03647022
0.0716912,0.06696597,0.06773858,0.11210201,0.11906162,0.12046863,0.08801577,0.09613497,0.08397582,0.0853893,0.10409333,0.10400159,0.11869028,0.08633833,0.10217368,0.09934646,0.07734835,0.08695159,0.04420395,0.05565076,0.07723595,0.09740131,0.08383984,0.07197589,0.09684435,0.12092644,0.12786217,0.13643018,0.10569561,0.09615279,0.09122146,0.08470146,0.09062727,0.09095992,0.06954198,0.05116155,0.04594595,0.09143975,0.09193569,0.09154478,0.09551151,0.0796641,0.07627939,0.11868379,0.09277829,0.07494766,0.0707357,0.07181957,0.08473317,0.08843074,0.09544215,0.09630141,0.09569473,0.08806262,0.09522554,0.09018875,0.07806085,0.03843443
0.06568928,0.06195039,0.06217433,0.11272873,0.11258978,0.1187465,0.08742242,0.09819418,0.08460371,0.08992689,0.09842242,0.10105905,0.1096426,0.08294686,0.09929173,0.09546791,0.07572673,0.08549025,0.04462942,0.05680656,0.07447684,0.09341981,0.07683755,0.06710349,0.08644443,0.1209889,0.12799504,0.13379844,0.10609313,0.09645356,0.0848621,0.08358615,0.09084315,0.08842602,0.07079591,0.05023174,0.04494398,0.08897697,0.09083499,0.08756532,0.09470702,0.08077853,0.08262542,0.11847823,0.09195314,0.06989389,0.06217296,0.06620419,0.07447406,0.07821838,0.08758277,0.09709685,0.09632864,0.08536976,0.09712813,0.09313714,0.0770551,0.03867512
0.06912156,0.06751936,0.06684756,0.11689273,0.12356556,0.12185029,0.09596521,0.09652564,0.08417537,0.08915071,0.10401646,0.10645381,0.12225325,0.08542879,0.10026683,0.09462178,0.07856272,0.09084909,0.05093324,0.06420395,0.07782999,0.09430205,0.08491387,0.07440215,0.09132107,0.12245645,0.12698489,0.13875675,0.10755547,0.09841713,0.09128152,0.08346858,0.09653554,0.09088327,0.07468573,0.05509409,0.04976816,0.09546922,0.10009721,0.09629514,0.09525862,0.07927027,0.08058177,0.11743407,0.09378409,0.07653028,0.07112784,0.07191155,0.07909821,0.08568928,0.08918277,0.09581838,0.09687567,0.09286182,0.09813377,0.09503583,0.08114018,0.03874819
0.07449449,0.07009025,0.07044208,0.10891667,0.12538442,0.12288207,0.09263134,0.09385384,0.08118477,0.08572123,0.11153758,0.11103147,0.12294871,0.08182178,0.09683347,0.0916364,0.08022727,0.10124163,0.05079839,0.06174493,0.07749185,0.09787763,0.08237001,0.07437268,0.09692804,0.12761718,0.13049994,0.14216848,0.11039996,0.10089654,0.09381237,0.08670895,0.09351222,0.09054245,0.07631087,0.05494951,0.04826551,0.09301501,0.09462406,0.0919359,0.09202882,0.07987087,0.076242,0.12384624,0.08768239,0.07984359,0.0690607,0.07451608,0.08899675,0.08984921,0.0968645,0.09833433,0.09734974,0.09163274,0.10156467,0.0933097,0.07706097,0.03820585
